Match_ID,Format,Match_Date,Team_1,Team_2,Venue,Host_Country,Toss,Innings,Batting_Team,Bowling_Team,Player,Role,Batting_Position,Runs,Balls,4s,6s,Strike_Rate,Overs,Maidens,Runs_Conceded,Wickets,Economy,Result,Player_of_the_Match
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,3,,Pakistan,Yasir Shah,Bowler,,,,,,,14,0,127,1,9.07,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,4,,Australia,JR Hazlewood,Bowler,,,,,,,18,7,29,3,1.58,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,4,,Australia,MA Starc,Bowler,,,,,,,17,2,57,1,3.32,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,4,,Australia,NM Lyon,Bowler,,,,,,,27,6,100,2,3.7,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,4,,Australia,SNJ O'Keefe,Bowler,,,,,,,17,4,53,3,3.12,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,4,,Australia,SPD Smith,Bowler,,,,,,,1,0,5,1,5.0,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,4,Pakistan,,Asad Shafiq,Batter,1,30,55,4,0,54.55,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,4,Pakistan,,Azhar Ali,Batter,2,11,54,1,0,20.37,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,4,Pakistan,,Babar Azam,Batter,3,9,11,2,0,81.82,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,4,Pakistan,,Imran Khan,Batter,4,0,4,0,0,0.0,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,4,Pakistan,,Misbah-ul-Haq,Batter,5,38,98,4,1,38.78,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,4,Pakistan,,Mohammad Amir,Batter,6,5,20,1,0,25.0,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,4,Pakistan,,Sarfraz Ahmed,Batter,7,72,70,8,1,102.86,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,4,Pakistan,,Sharjeel Khan,Batter,8,40,38,6,1,105.26,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,4,Pakistan,,Wahab Riaz,Batter,9,12,9,3,0,133.33,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,4,Pakistan,,Yasir Shah,Batter,10,13,93,0,0,13.98,,,,,,,
1000885,Test,2017-01-03,Australia,Pakistan,Sydney Cricket Ground,,Australia chose to bat,4,Pakistan,,Younis Khan,Batter,11,13,31,2,0,41.94,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,1,Bangladesh,,Imrul Kayes,Batter,1,1,7,0,0,14.29,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,1,Bangladesh,,Kamrul Islam Rabbi,Batter,2,6,21,1,0,28.57,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,1,Bangladesh,,Mahmudullah,Batter,3,26,64,4,0,40.62,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,1,Bangladesh,,Mehedi Hasan Miraz,Batter,4,0,13,0,0,0.0,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,1,Bangladesh,,Mominul Haque,Batter,5,64,116,10,1,55.17,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,1,Bangladesh,,Mushfiqur Rahim,Batter,6,159,260,23,1,61.15,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,1,Bangladesh,,Sabbir Rahman,Batter,7,54,86,7,0,62.79,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,1,Bangladesh,,Shakib Al Hasan,Batter,8,217,276,31,0,78.62,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,1,Bangladesh,,Tamim Iqbal,Batter,9,56,50,11,0,112.0,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,1,Bangladesh,,Taskin Ahmed,Batter,10,3,20,0,0,15.0,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,1,,New Zealand,C de Grandhomme,Bowler,,,,,,,20,2,67,0,3.35,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,1,,New Zealand,KS Williamson,Bowler,,,,,,,3,0,20,0,6.67,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,1,,New Zealand,MJ Santner,Bowler,,,,,,,17,2,63,0,3.71,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,1,,New Zealand,N Wagner,Bowler,,,,,,,44,7,155,4,3.51,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,1,,New Zealand,TA Boult,Bowler,,,,,,,34,5,132,2,3.88,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,1,,New Zealand,TG Southee,Bowler,,,,,,,34,5,158,2,4.65,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,2,,Bangladesh,Kamrul Islam Rabbi,Bowler,,,,,,,26,4,88,3,3.36,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,2,,Bangladesh,Mahmudullah,Bowler,,,,,,,3,0,15,2,5.0,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,2,,Bangladesh,Mehedi Hasan Miraz,Bowler,,,,,,,37,5,117,0,3.15,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,2,,Bangladesh,Shakib Al Hasan,Bowler,,,,,,,27,2,78,2,2.89,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,2,,Bangladesh,Subashis Roy,Bowler,,,,,,,26,6,89,2,3.36,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,2,,Bangladesh,Taskin Ahmed,Bowler,,,,,,,29,3,152,1,5.18,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,2,New Zealand,,BJ Watling,Batter,1,49,106,6,0,46.23,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,2,New Zealand,,C de Grandhomme,Batter,2,14,16,1,1,87.5,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,2,New Zealand,,HM Nicholls,Batter,3,53,135,5,0,39.26,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,2,New Zealand,,JA Raval,Batter,4,27,39,3,0,69.23,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,2,New Zealand,,KS Williamson,Batter,5,53,55,8,0,96.36,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,2,New Zealand,,LRPL Taylor,Batter,6,40,51,6,0,78.43,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,2,New Zealand,,MJ Santner,Batter,7,73,103,6,3,70.87,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,2,New Zealand,,N Wagner,Batter,8,18,31,2,1,58.06,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,2,New Zealand,,TA Boult,Batter,9,4,23,1,0,17.39,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,2,New Zealand,,TG Southee,Batter,10,1,3,0,0,33.33,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,2,New Zealand,,TWM Latham,Batter,11,177,329,18,1,53.8,,,,,,,TWM Latham
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,3,Bangladesh,,Imrul Kayes,Batter,1,36,46,5,1,78.26,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,3,Bangladesh,,Kamrul Islam Rabbi,Batter,2,1,14,0,0,7.14,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,3,Bangladesh,,Mahmudullah,Batter,3,5,9,0,0,55.56,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,3,Bangladesh,,Mehedi Hasan Miraz,Batter,4,1,8,0,0,12.5,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,3,Bangladesh,,Mominul Haque,Batter,5,23,37,3,0,62.16,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,3,Bangladesh,,Mushfiqur Rahim,Batter,6,13,53,1,0,24.53,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,3,Bangladesh,,Sabbir Rahman,Batter,7,50,101,9,0,49.5,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,3,Bangladesh,,Shakib Al Hasan,Batter,8,0,5,0,0,0.0,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,3,Bangladesh,,Subashis Roy,Batter,9,0,8,0,0,0.0,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,3,Bangladesh,,Tamim Iqbal,Batter,10,25,44,3,0,56.82,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,3,Bangladesh,,Taskin Ahmed,Batter,11,5,23,1,0,21.74,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,3,,New Zealand,MJ Santner,Bowler,,,,,,,16,5,36,2,2.25,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,3,,New Zealand,N Wagner,Bowler,,,,,,,15,3,37,3,2.44,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,3,,New Zealand,TA Boult,Bowler,,,,,,,13,3,53,3,3.83,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,3,,New Zealand,TG Southee,Bowler,,,,,,,13,5,34,2,2.62,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,4,,Bangladesh,Kamrul Islam Rabbi,Bowler,,,,,,,7,0,32,0,4.57,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,4,,Bangladesh,Mehedi Hasan Miraz,Bowler,,,,,,,11,0,70,2,6.0,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,4,,Bangladesh,Shakib Al Hasan,Bowler,,,,,,,10,0,36,0,3.6,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,4,,Bangladesh,Subashis Roy,Bowler,,,,,,,5,0,32,1,6.4,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,4,,Bangladesh,Taskin Ahmed,Bowler,,,,,,,6,0,47,0,7.83,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,4,New Zealand,,HM Nicholls,Batter,1,4,10,1,0,40.0,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,4,New Zealand,,JA Raval,Batter,2,13,29,1,0,44.83,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,4,New Zealand,,KS Williamson,Batter,3,104,90,15,0,115.56,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,4,New Zealand,,LRPL Taylor,Batter,4,60,77,6,0,77.92,,,,,,,
1019985,Test,2017-01-12,New Zealand,Bangladesh,Basin Reserve,,New Zealand chose to field,4,New Zealand,,TWM Latham,Batter,5,16,32,1,0,50.0,,,,,,,TWM Latham
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,1,Bangladesh,,Kamrul Islam Rabbi,Batter,1,2,63,0,0,3.17,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,1,Bangladesh,,Mahmudullah,Batter,2,19,24,3,0,79.17,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,1,Bangladesh,,Mehedi Hasan Miraz,Batter,3,10,13,2,0,76.92,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,1,Bangladesh,,Nazmul Hossain Shanto,Batter,4,18,56,2,0,32.14,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,1,Bangladesh,,Nurul Hasan,Batter,5,47,98,5,0,47.96,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,1,Bangladesh,,Rubel Hossain,Batter,6,16,21,3,0,76.19,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,1,Bangladesh,,Sabbir Rahman,Batter,7,7,8,1,0,87.5,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,1,Bangladesh,,Shakib Al Hasan,Batter,8,59,78,9,0,75.64,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,1,Bangladesh,,Soumya Sarkar,Batter,9,86,104,11,0,82.69,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,1,Bangladesh,,Tamim Iqbal,Batter,10,5,17,1,0,29.41,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,1,Bangladesh,,Taskin Ahmed,Batter,11,8,26,0,0,30.77,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,1,,New Zealand,C de Grandhomme,Bowler,,,,,,,14,4,58,0,4.09,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,1,,New Zealand,N Wagner,Bowler,,,,,,,18,1,44,1,2.44,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,1,,New Zealand,TA Boult,Bowler,,,,,,,24,4,93,4,3.88,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,1,,New Zealand,TG Southee,Bowler,,,,,,,28,7,94,5,3.28,,TG Southee
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,2,,Bangladesh,Kamrul Islam Rabbi,Bowler,,,,,,,19,4,79,2,4.05,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,2,,Bangladesh,Mehedi Hasan Miraz,Bowler,,,,,,,19,3,59,2,3.11,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,2,,Bangladesh,Rubel Hossain,Bowler,,,,,,,17,2,65,0,3.75,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,2,,Bangladesh,Shakib Al Hasan,Bowler,,,,,,,12,1,54,5,4.26,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,2,,Bangladesh,Soumya Sarkar,Bowler,,,,,,,3,0,10,0,3.33,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,2,,Bangladesh,Taskin Ahmed,Bowler,,,,,,,22,1,87,1,3.9,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,2,New Zealand,,BJ Watling,Batter,1,1,4,0,0,25.0,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,2,New Zealand,,C de Grandhomme,Batter,2,0,3,0,0,0.0,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,2,New Zealand,,HM Nicholls,Batter,3,98,149,12,0,65.77,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,2,New Zealand,,JA Raval,Batter,4,16,45,3,0,35.56,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,2,New Zealand,,KS Williamson,Batter,5,2,2,0,0,100.0,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,2,New Zealand,,LRPL Taylor,Batter,6,77,103,7,2,74.76,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,2,New Zealand,,MJ Santner,Batter,7,29,61,4,0,47.54,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,2,New Zealand,,N Wagner,Batter,8,26,54,3,0,48.15,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,2,New Zealand,,TA Boult,Batter,9,7,6,0,1,116.67,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,2,New Zealand,,TG Southee,Batter,10,17,21,3,0,80.95,,,,,,,TG Southee
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,2,New Zealand,,TWM Latham,Batter,11,68,111,11,0,61.26,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,3,Bangladesh,,Kamrul Islam Rabbi,Batter,1,25,29,3,1,86.21,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,3,Bangladesh,,Mahmudullah,Batter,2,38,67,5,0,56.72,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,3,Bangladesh,,Mehedi Hasan Miraz,Batter,3,4,22,1,0,18.18,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,3,Bangladesh,,Nazmul Hossain Shanto,Batter,4,12,60,2,0,20.0,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,3,Bangladesh,,Nurul Hasan,Batter,5,0,2,0,0,0.0,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,3,Bangladesh,,Rubel Hossain,Batter,6,7,6,1,0,116.67,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,3,Bangladesh,,Sabbir Rahman,Batter,7,0,11,0,0,0.0,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,3,Bangladesh,,Shakib Al Hasan,Batter,8,8,7,1,0,114.29,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,3,Bangladesh,,Soumya Sarkar,Batter,9,36,64,6,0,56.25,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,3,Bangladesh,,Tamim Iqbal,Batter,10,8,19,1,0,42.11,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,3,Bangladesh,,Taskin Ahmed,Batter,11,33,30,1,2,110.0,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,3,,New Zealand,C de Grandhomme,Bowler,,,,,,,11,3,27,1,2.45,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,3,,New Zealand,N Wagner,Bowler,,,,,,,12,3,44,3,3.67,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,3,,New Zealand,TA Boult,Bowler,,,,,,,17,3,54,3,3.18,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,3,,New Zealand,TG Southee,Bowler,,,,,,,12,2,48,3,3.74,,TG Southee
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,4,,Bangladesh,Kamrul Islam Rabbi,Bowler,,,,,,,3,0,21,1,7.0,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,4,,Bangladesh,Mehedi Hasan Miraz,Bowler,,,,,,,6,0,27,0,4.38,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,4,,Bangladesh,Nazmul Hossain Shanto,Bowler,,,,,,,0,0,13,0,19.5,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,4,,Bangladesh,Shakib Al Hasan,Bowler,,,,,,,4,0,28,0,7.0,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,4,,Bangladesh,Taskin Ahmed,Bowler,,,,,,,5,0,22,0,4.12,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,4,New Zealand,,C de Grandhomme,Batter,1,33,15,0,4,220.0,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,4,New Zealand,,JA Raval,Batter,2,33,40,4,0,82.5,,,,,,,
1019987,Test,2017-01-20,New Zealand,Bangladesh,Hagley Oval,,New Zealand chose to field,4,New Zealand,,TWM Latham,Batter,3,41,59,6,1,69.49,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,1,,New Zealand,C de Grandhomme,Bowler,,,,,,,15,5,50,6,3.16,,C de Grandhomme
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,1,,New Zealand,N Wagner,Bowler,,,,,,,5,0,15,0,3.0,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,1,,New Zealand,TA Boult,Bowler,,,,,,,16,5,43,2,2.69,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,1,,New Zealand,TG Southee,Bowler,,,,,,,19,9,25,2,1.32,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,1,Pakistan,,Asad Shafiq,Batter,1,16,40,2,0,40.0,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,1,Pakistan,,Azhar Ali,Batter,2,15,39,1,0,38.46,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,1,Pakistan,,Babar Azam,Batter,3,7,21,1,0,33.33,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,1,Pakistan,,Misbah-ul-Haq,Batter,4,31,108,3,0,28.7,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,1,Pakistan,,Mohammad Amir,Batter,5,3,16,0,0,18.75,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,1,Pakistan,,Rahat Ali,Batter,6,0,5,0,0,0.0,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,1,Pakistan,,Sami Aslam,Batter,7,19,54,1,0,35.19,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,1,Pakistan,,Sarfraz Ahmed,Batter,8,7,12,0,0,58.33,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,1,Pakistan,,Sohail Khan,Batter,9,9,30,2,0,30.0,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,1,Pakistan,,Yasir Shah,Batter,10,4,2,1,0,200.0,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,1,Pakistan,,Younis Khan,Batter,11,2,8,0,0,25.0,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,2,New Zealand,,BJ Watling,Batter,1,18,40,2,0,45.0,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,2,New Zealand,,C de Grandhomme,Batter,2,29,37,6,0,78.38,,,,,,,C de Grandhomme
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,2,New Zealand,,HM Nicholls,Batter,3,30,61,4,0,49.18,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,2,New Zealand,,JA Raval,Batter,4,55,121,7,0,45.45,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,2,New Zealand,,KS Williamson,Batter,5,4,15,0,0,26.67,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,2,New Zealand,,LRPL Taylor,Batter,6,11,20,2,0,55.0,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,2,New Zealand,,N Wagner,Batter,7,21,18,3,1,116.67,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,2,New Zealand,,TA Boult,Batter,8,3,8,0,0,37.5,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,2,New Zealand,,TD Astle,Batter,9,0,5,0,0,0.0,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,2,New Zealand,,TG Southee,Batter,10,22,19,4,0,115.79,,,,,,,
